focal,starting.plants.i,starting.plants.j,time,ending.plants.i,ending.plants.j,biomass.i,biomass.j,total.fecundity.i,total.fecundity.j,per.capita.fecundity.i,per.capita.fecundity.j,sim
j,3,0,10,0.4060058483516244,0,98.00005424342244,0,980.0005424342244,0,2413.7596697510808,NA,93
i,14,13,1,11.462230543091717,12.365982518509266,87.91289629791423,202.80804754553526,879.1289629791423,5070.201188638382,76.69789572580122,410.0119971097614,93
i,3,17,2,2.0109601108205664,15.382236105801383,87.75579808338355,204.87393674357182,877.5579808338355,5121.848418589296,436.38756239463675,332.9716423126284,93
i,11,1,3,6.036927947509885,0.8607079763973982,87.75646660693076,204.87154063931646,877.5646660693076,5121.788515982912,145.3660990655497,5950.669282072654,93
i,8,3,4,3.594631698683015,2.4561922592316345,87.75740777640733,204.87524840080084,877.5740777640733,5121.881210020021,244.13462944912965,2085.293278964363,93
i,3,7,5,1.1036382997798806,5.451605481045212,87.75638667390197,204.87173676408167,877.5638667390197,5121.793419102042,795.1553211899667,939.5018470999232,93
i,9,3,6,2.7107479079419274,2.222454662045079,87.75853951468743,204.87704531482728,877.5853951468742,5121.9261328706825,323.74290230962885,2304.6257007364734,93
i,3,1,7,0.7397908918066431,0.7046880897187338,87.7563835561898,204.87172905792264,877.563835561898,5121.793226448066,1186.2322789873765,7268.1705582569975,93
i,1,3,8,0.20189651806082334,2.0109601381069435,87.75650661396757,204.87203251444524,877.5650661396758,5121.800812861131,4346.608225681735,2546.942983008424,93
i,8,7,9,1.322391106595831,4.463397061352542,87.75643431908297,204.87185418770858,877.5643431908297,5121.796354692715,663.6193625423739,1147.5108049519256,93
i,2,10,10,0.2706705665403198,6.065306597126346,87.7564825522379,204.87197307084614,877.564825522379,5121.799326771154,3242.187862312893,844.4419494305181,93
j,2,8,1,1.6374615061559614,7.6098353960056855,86.1822210748995,205.48723136002388,861.8222107489951,5137.180784000597,526.3160126262596,675.0712093847711,93
j,8,1,2,5.362560348847948,0.904837418023004,87.7610031433072,204.85308706529256,877.6100314330721,5121.327176632314,163.65504056688354,5659.941857645539,93
j,7,2,3,3.841681253226175,1.72141595250378,87.75643308254459,204.8717001255491,877.564330825446,5121.792503138728,228.4323641084182,2975.3369577464055,93
j,0,3,4,0,2.456192259427198,0,248.75008626905316,0,6218.752156726329,NA,2531.867011980808,93
j,2,3,5,0.7357588550847285,2.33640234887654,87.75641369650772,204.87180337657296,877.5641369650772,5121.795084414324,1192.7333675977554,2192.1716894682722,93
j,4,1,6,1.20477684765275,0.7408182206817178,87.75573272609286,204.87011888684964,877.5573272609286,5121.752972171241,728.3982332252327,6913.643359713922,93
j,6,12,7,1.4795817836521046,8.456257076624535,87.75632624257112,204.87158781670684,877.5632624257112,5121.789695417671,593.1157521144863,605.6804622905486,93
j,2,7,8,0.40379303577482084,4.692240322254222,87.75083082832538,204.85804070507004,877.5083082832538,5121.451017626751,2173.1635529558885,1091.472445121125,93
j,6,1,9,0.9917933300103834,0.6376281516232238,87.74684161430208,204.84820525910675,877.4684161430208,5121.205131477669,884.7290958629802,8031.648412072939,93
j,3,5,10,0.4060058490263125,3.0326532985379395,87.75663705491415,204.8723539603474,877.5663705491415,5121.808849008685,2161.462384479757,1688.8870387782013,93
i,10,1,1,8.18730753077983,0.9512294245007131,90.43289789362707,176.5799342949373,904.3289789362707,4414.498357373433,110.45499091569296,4640.83452810613,94
i,6,5,2,4.021920247818655,4.524187090055742,87.75706309664916,204.86912404962064,877.5706309664916,5121.728101240516,218.19692507390081,1132.076989587407,94
i,4,4,3,2.195246544386392,3.44283190570021,87.75641691879136,204.8717498941889,877.5641691879136,5121.793747354723,399.7565428047206,1487.6688399670916,94
i,10,7,4,4.493289640949283,5.731115271545797,87.75646093763031,204.8717993205193,877.5646093763031,5121.794983012983,195.30559556603674,893.6820741404372,94
i,2,15,5,0.7357588824984513,11.682011746071185,87.76045487661314,204.8817730967857,877.6045487661314,5122.044327419642,1192.788248489788,438.45567345386837,94
i,3,1,6,0.9035826359872761,0.7408182206817262,87.75702120797338,204.8733009814384,877.5702120797338,5121.83252453596,971.2119037357104,6913.750744174023,94
i,2,2,7,0.4931939181325808,1.4093761793276152,87.75645709800426,204.87191034581076,877.5645709800426,5121.797758645269,1779.3499447495924,3634.088495158741,94
i,8,8,8,1.6151721443757994,5.362560368285159,87.75643638212065,204.8718592684416,877.5643638212066,5121.79648171104,543.3255934217159,955.1028109635788,94
i,10,6,9,1.6529888807190964,3.825768909712818,87.75642577911613,204.87183313366756,877.5642577911613,5121.795828341689,530.8954391812946,1338.762468203067,94
i,9,2,10,1.2180175491936645,1.21306131942532,87.75638205614737,204.87172536753883,877.5638205614737,5121.7931341884705,720.4853666865693,4222.204642231019,94
j,3,10,1,2.456192259233943,9.512294245007132,86.75514958123856,204.979175133224,867.5514958123856,5124.4793783306,353.2099299437433,538.7217054413941,94
j,10,5,2,6.703200460347522,4.524187090179775,87.75734312332311,204.86804688583769,877.5734312332311,5121.701172145942,130.91857187092597,1132.071037305936,94
j,6,6,3,3.2928698164922676,5.164247858550323,87.7564106872327,204.87179019491364,877.564106872327,5121.794754872841,266.50434295248056,991.7794217395679,94
j,5,4,4,2.2466448172265214,3.2749230123107678,87.75673750669122,204.8726406276015,877.5673750669123,5121.816015690038,390.6124227283365,1563.9500520887398,94
j,3,4,5,1.1036383237286689,3.11520313228522,87.75668592948828,204.87247447964504,877.5668592948829,5121.811861991126,795.1580154719545,1644.134152572554,94
j,2,5,6,0.6023884240353126,3.7040911034086506,87.75905161397121,204.87830566456546,877.5905161397121,5121.957641614136,1456.8515614242065,1382.783926912788,94
j,2,6,7,0.4931939296890674,4.228128538325925,87.7565701195929,204.8721889445864,877.5657011959289,5121.80472361466,1779.3521946816895,1211.3644789149612,94
j,5,4,8,1.0094825902560707,2.6812801841426,87.75897756940213,204.87812847979143,877.5897756940213,5121.953211994785,869.3461226224885,1910.264075454183,94
j,2,8,9,0.3305977636478956,5.101025212200131,87.75641327455956,204.8718023017719,877.5641327455957,5121.795057544297,2654.476917999508,1004.0717001936181,94
j,11,1,10,1.4886880344084392,0.6065306595834046,87.75641110479607,204.87179696372675,877.5641110479608,5121.794924093168,589.48825460042,8444.41223731554,94
i,6,4,1,4.912384518467887,3.804917698002854,88.19101554784822,198.75519172524713,881.9101554784822,4968.879793131178,179.52791605848057,1305.909926971422,94
i,7,6,2,4.692240322249572,5.429024508215755,87.75697828153379,204.86945367100378,877.5697828153379,5121.736341775095,187.02575370108283,943.3990091634988,94
i,3,0,3,1.6464349082821945,0,97.99977097411248,0,979.9977097411248,0,595.2240837529399,NA,94
i,3,1,4,1.347986892352281,0.8187307530779806,87.75640303011622,204.87003932405227,877.5640303011621,5121.750983101307,651.0182222690491,6255.720777369507,94
i,1,8,5,0.36787944115662125,6.230406264571171,87.75638153842458,204.8717241821346,877.5638153842458,5121.793104553365,2385.465772768289,822.064065657826,94
i,12,8,6,3.6143305430130885,5.926545765453738,87.75649941274955,204.87064525403042,877.5649941274955,5121.766131350761,242.80153231251313,864.2076403435378,94
i,0,7,7,0,4.932816629257397,0,248.75089583572597,0,6218.772395893149,NA,1260.6940138436373,94
i,1,5,8,0.20189651803649034,3.351600230178217,87.76032473361117,204.88144932042502,877.6032473361117,5122.036233010625,4346.797338909509,1528.2360309237322,94
i,7,1,9,1.157092217909796,0.6376281516217803,87.75641583129052,204.87180861345308,877.5641583129052,5121.795215336327,758.4219690788016,8032.573847797115,94
i,0,4,10,0,2.4261226392641637,0,248.7495357576286,0,6218.738393940715,NA,2563.2415663153947,94
j,7,5,1,5.731115271545863,4.756147122503561,88.1175972306147,199.87626568426376,881.1759723061471,4996.906642106594,153.75296614274276,1050.620704827209,94
j,10,7,2,6.703200460285477,6.333861926251451,87.75701318986403,204.86935555403423,877.5701318986403,5121.733888850856,130.91807966925492,808.6273348686707,94
j,2,4,3,1.0976232721689971,3.442831905700214,87.75635130436154,204.87164771291467,877.5635130436154,5121.791192822867,799.5124878406369,1487.668097981444,94
j,5,1,4,2.246644819727352,0.8187307530779059,87.75642182074095,204.87180038147991,877.5642182074096,5121.795009536998,390.61101714952383,6255.774551380063,94
j,5,6,5,1.8393972063054789,4.67280469842788,87.75647503279235,204.871954734593,877.5647503279235,5121.7988683648255,477.0936627062494,1096.0866543572868,94
j,2,0,6,0.6023884162980282,0,98.00007222969944,0,980.0007222969944,0,1626.8585115224803,NA,94
j,11,4,7,2.71256660420879,2.818752358874895,87.75645098642292,204.87189528406154,877.5645098642292,5121.7973821015385,323.5181427444433,1817.0441138525216,94
j,6,5,8,1.2113791083608711,3.351600230178249,87.75644461838796,204.87187957643616,877.5644461838796,5121.796989410904,724.4341925058626,1528.1646490215542,94
j,9,0,9,1.487689885036603,0,98.00000003722465,0,980.0000003722465,0,658.7394390653767,NA,94
j,1,2,10,0.1353352715302606,1.2130613190193629,87.7564105805886,204.87179567050896,877.5641058058859,5121.794891762724,6484.370969098511,4222.206092519029,94
i,9,7,1,7.368576777701831,6.658605971504986,88.03544419869546,201.1762384000935,880.3544419869546,5029.405960002337,119.47414928904716,755.3241596702537,94
i,12,9,2,8.043840551918947,8.143536762321629,87.7568917070698,204.86984923965827,877.568917070698,5121.746230991456,109.09824870426407,628.9338871396345,94
i,3,4,3,1.646434908207642,3.4428319057001966,87.75641010142974,204.8717860452038,877.5641010142974,5121.794651130095,533.0086823594137,1487.6691024763913,94
i,9,1,4,4.043960655090403,0.8187307530604896,87.75603004937238,204.8703688293757,877.5603004937238,5121.759220734392,217.00515295297947,6255.730838970923,94
i,10,0,5,3.678794368273274,0,97.99999560009923,0,979.9999560009923,0,266.39161037450907,NA,94
i,13,3,6,3.9155247548634784,2.2224546620451537,87.75638915476365,204.87174223933977,877.5638915476366,5121.793555983494,224.12420977740297,2304.5660473767784,94
i,11,2,7,2.7125666009723632,1.409376179430587,87.75656609260905,204.87217944190073,877.5656609260905,5121.804486047518,323.51856747462455,3634.0932682123366,94
i,2,7,8,0.40379303577482084,4.692240322254222,87.75083082832538,204.85804070507004,877.5083082832538,5121.451017626751,2173.1635529558885,1091.472445121125,94
i,2,12,9,0.3305977763823509,7.6515378194550925,87.75453258302421,204.86716784119747,877.5453258302422,5121.679196029937,2654.4199281465294,669.3659911093114,94
i,5,5,10,0.676676416352414,3.032653298563203,87.7566234669122,204.87232052697448,877.566234669122,5121.808013174362,1296.8772273749294,1688.8867631525666,94
j,7,3,1,5.731115271545869,2.853688273502144,88.59799365725965,195.88505225849786,885.9799365725964,4897.126306462446,154.5911911720489,1716.0691137622139,94
j,1,6,2,0.6703200460355822,5.429024508215751,87.75491926792202,204.87684414020148,877.5491926792201,5121.9211035050375,1309.14955903413,943.4330413786172,94
j,12,4,3,6.585739633121723,3.4428319057002277,87.75641202863876,204.8717877398875,877.5641202863876,5121.794693497188,133.25217351029883,1487.6691147822626,94
j,8,8,4,3.594631714923817,6.549846024624038,87.75660987157246,204.87246166864733,877.5660987157246,5121.8115417161835,244.13240863377942,781.9743429785703,94
j,5,3,5,1.8393972058535926,2.33640234921421,87.7564126164225,204.87179981731109,877.564126164225,5121.794995432777,477.0933234928894,2192.171651066591,94
j,4,1,6,1.20477684765275,0.7408182206817178,87.75573272609286,204.87011888684964,877.5573272609286,5121.752972171241,728.3982332252327,6913.643359713922,94
j,3,9,7,0.7397908919383466,6.342192807468407,87.75655410349573,204.8721494889677,877.5655410349573,5121.803737224192,1186.2345841209583,807.5761637509482,94
j,6,2,8,1.2113791082514818,1.3406400920709585,87.75653751126288,204.87210858428352,877.5653751126288,5121.802714607088,724.4349594069824,3820.4158930493904,94
j,8,0,9,1.3223911060055749,0,98.00079276473808,0,980.0079276473808,0,741.0878091940596,NA,94
j,12,8,10,1.624023398671885,4.852245277699008,87.75696972199665,204.87317400468447,877.5696972199665,5121.829350117112,540.3676436790486,1055.558624304735,94
i,4,5,1,3.2749230123119277,4.756147122503575,87.60845644016472,201.2977772279365,876.0845644016472,5032.444430698412,267.51302583543065,1058.0926748223462,94
i,4,4,2,2.681280182271108,3.619349672134002,87.7570445630339,204.86912361555238,877.570445630339,5121.7280903888095,327.2953164062907,1415.0962339510543,94
i,4,3,3,2.1952465443462095,2.582123929275168,87.75641137244092,204.87178910032273,877.5641137244093,5121.794727508068,399.7565175467643,1983.5588328813537,94
i,6,3,4,2.6959737805545845,2.4561922592330423,87.75664128045342,204.87240854568958,877.5664128045343,5121.810213642239,325.50999536205114,2085.2643739059536,94
i,11,10,5,4.046673855435526,7.788007830714303,87.75641384598225,204.87180405233008,877.5641384598225,5121.795101308252,216.86060448905982,657.6515089146346,94
i,8,6,6,2.40955369530664,4.444909324090292,87.75662657118079,204.8723278582169,877.5662657118079,5121.808196455422,364.2028262001975,1152.2863174500565,94
i,6,3,7,1.4795817836924015,2.1140642691562537,87.75637599801625,204.87171042885936,877.5637599801626,5121.792760721484,593.1160883787984,2422.7232991197793,94
i,13,8,8,2.624654726591696,5.362560368281266,87.74554504682892,204.845008642962,877.4554504682892,5121.12521607405,334.3127160987489,954.9776346322795,94
i,12,1,9,1.9835866588296542,0.6376281516218012,87.75457573423158,204.86727485856383,877.5457573423158,5121.681871464096,442.40353877963713,8032.3960892208825,94
i,1,3,10,0.1353352742998781,1.8195919786497297,87.75641041068529,204.87179526771237,877.5641041068529,5121.794881692809,6484.370823842512,2814.804055958499,94
j,5,10,1,4.093653765389905,9.512294245007162,87.3709046300998,203.74914418346157,873.709046300998,5093.728604586539,213.43012779630632,535.4889654785594,94
j,4,0,2,2.6812801735226235,0,97.99994678368247,0,979.9994678368248,0,365.49685389621817,NA,94
j,1,4,3,0.5488116383702907,3.4428319057138435,87.75640438475024,204.87181203612937,877.5640438475024,5121.795300903234,1599.025936209097,1487.6692912026651,94
j,4,6,4,1.797315857398908,4.912384518468009,87.75668293678889,204.87252776347387,877.5668293678889,5121.813194086847,488.2652238087476,1042.6327936731122,94
j,1,2,5,0.36787944115576243,1.5576015661427907,87.75633134857684,204.871600375373,877.5633134857684,5121.790009384325,2385.464408472347,3288.2542754934498,94
j,6,2,6,1.8071652714856314,1.481636441363431,87.75643319670085,204.87184961486358,877.5643319670086,5121.796240371589,485.6026982222727,3456.8508828376353,94
j,11,3,7,2.7125666034786198,2.1140642691562754,87.756391966765,204.8717497898497,877.56391966765,5121.793744746243,323.5179252528783,2422.7237645856217,94
j,4,0,8,0.8075860733817785,0,97.99979301995484,0,979.9979301995484,0,1213.4903789212124,NA,94
j,1,1,9,0.1652988882614463,0.6376281516217799,87.75649824092599,204.8720117777833,877.56498240926,5121.8002944445825,5308.958769409583,8032.58181342449,94
j,4,8,10,0.5413411284137845,4.852245277543107,87.75609014366219,204.8710064763466,877.5609014366219,5121.775161908665,1621.0866963092474,1055.5474566821636,94
i,6,8,1,4.912384518467896,7.609835396005698,87.66394688320175,202.56754742349585,876.6394688320174,5064.188685587396,178.45497752391523,665.479398969066,94
i,11,7,2,7.3735205059284965,6.33386192625015,87.75705324806613,204.86920691001862,877.5705324806613,5121.7301727504655,119.01649039628661,808.626748165111,94
i,9,4,3,4.939304700226309,3.4428319056335233,87.75641328994554,204.87178171794602,877.5641328994554,5121.794542948651,177.66956811942524,1487.6690710829746,94
i,7,7,4,3.145302751129312,5.731115271546105,87.75663629632778,204.87270477291133,877.5663629632778,5121.817619322784,279.0085509727768,893.6860238619928,94
i,7,4,5,2.575156088920716,3.115203132285663,87.75645391973411,204.8719029807284,877.5645391973411,5121.79757451821,340.78110564751853,1644.1295662027292,94
i,3,8,6,0.9035826359047744,5.926545765453803,87.75870984184898,204.87746717507528,877.5870984184899,5121.936679376882,971.2305920307392,864.236417312925,94
i,11,3,7,2.7125666034786198,2.1140642691562754,87.756391966765,204.8717497898497,877.56391966765,5121.793744746243,323.5179252528783,2422.7237645856217,94
i,2,4,8,0.4037930341499357,2.6812801840843674,87.75640532469903,204.87178271680196,877.5640532469903,5121.794567920049,2173.3016150078874,1910.2049082084627,94
i,6,1,9,0.9917933300103834,0.6376281516232238,87.74684161430208,204.84820525910675,877.4684161430208,5121.205131477669,884.7290958629802,8031.648412072939,94
i,11,10,10,1.4886881156070648,6.0653065971263125,87.75691660336986,204.87304302192115,877.5691660336986,5121.826075548029,589.4916180450859,844.4463595582627,94
j,4,2,1,3.2749230123119215,1.9024588490014245,88.56590123144066,193.32601718104823,885.6590123144066,4833.150429526206,270.4365901075575,2540.4756754991377,94
j,2,6,2,1.3406400812569563,5.4290245080456785,87.75597948470217,204.8730661349661,877.5597948470216,5121.826653374153,654.5826930851118,943.4156441518608,94
j,5,12,3,2.7440581596811047,10.32849571679677,87.7562882246596,204.87150213286688,877.562882246596,5121.787553321672,319.8047676761269,495.8890136336445,94
j,10,11,4,4.493289641173447,9.006038283857785,87.75657534207716,204.8721279287294,877.5657534207716,5121.803198218236,195.30585016807208,568.7076866415766,94
j,7,8,5,2.5751560880835807,6.230406264571172,87.75640374124715,204.87177821274528,877.5640374124715,5121.794455318632,340.78091090220113,822.0642824599425,94
j,4,5,6,1.2047768476500063,3.704091103408587,87.75625016556484,204.87139980179464,877.5625016556484,5121.784995044866,728.4025281257602,1382.7373172143864,94
j,11,4,7,2.71256660420879,2.818752358874895,87.75645098642292,204.87189528406154,877.5645098642292,5121.7973821015385,323.5181427444433,1817.0441138525216,94
j,2,4,8,0.4037930341499357,2.6812801840843674,87.75640532469903,204.87178271680196,877.5640532469903,5121.794567920049,2173.3016150078874,1910.2049082084627,94
j,2,0,9,0.33059777643966926,0,97.99993662823508,0,979.9993662823508,0,2964.3253407095763,NA,94
j,0,3,10,0,1.8195919723516751,0,248.74989742121463,0,6218.747435530366,NA,3417.6604041032006,94
i,1,1,1,0.8187307530779813,0.951229424500714,86.85699712956398,189.99545929033803,868.5699712956398,4749.886482258451,1060.8737585955948,4993.418369865498,95
i,4,3,2,2.6812801842195193,2.714512254107628,87.75744038037435,204.867412931572,877.5744038037435,5121.6853232893,327.2967923936649,1886.7792236115763,95
i,4,4,3,2.195246544386392,3.44283190570021,87.75641691879136,204.8717498941889,877.5641691879136,5121.793747354723,399.7565428047206,1487.6688399670916,95
i,2,5,4,0.8986579282290239,4.093653765389897,87.75640203685228,204.87177474060957,877.5640203685227,5121.7943685152395,976.5273223571613,1251.1547536867515,95
i,13,4,5,4.782432735591045,3.1152031322858353,87.75640161553726,204.87177323504753,877.5640161553725,5121.794330876188,183.49740909569056,1644.1285249729383,95
i,7,9,6,2.1083594825261525,6.6673639861156895,87.75656556435263,204.87217772892117,877.5656556435263,5121.804443223029,416.23151218598736,768.1903153763349,95
i,0,10,7,0,7.046880897960992,0,248.74998680974176,0,6218.749670243544,NA,882.4825848898529,95
i,1,8,8,0.20189651742502177,5.362560368281333,87.72720980958859,204.7997858572755,877.2720980958859,5119.994646431887,4345.157159145541,954.7668081679449,95
i,9,13,9,1.4876899745613614,8.289165970662792,87.75624225429004,204.87138081875733,877.5624225429004,5121.784520468933,589.882594860966,617.8890057933538,95
i,3,1,10,0.40600584687752916,0.6065306596961787,87.75636109798721,204.87167372212673,877.5636109798721,5121.791843053168,2161.4555990485214,8444.407155969262,95
j,11,5,1,9.006038283857789,4.756147122503569,88.40007495778778,198.86744493320637,884.0007495778777,4971.68612333016,98.15645034091625,1045.3179843421524,95
j,12,8,2,8.043840546651127,7.238699344267429,87.75697789231204,204.86951416621935,877.5697789231203,5121.737854155484,109.09835592010546,707.5494658044557,95
j,11,4,3,6.036927798498466,3.4428319052615657,87.75641210095655,204.871787478426,877.5641210095655,5121.79468696065,145.36601236606433,1487.6691130732179,95
j,0,4,4,0,3.2749230123408126,0,248.74857679587598,0,6218.714419896899,NA,1898.8887361513748,95
j,5,0,5,1.8393972062131048,0,98.00029148569325,0,980.0029148569325,0,532.7848229554143,NA,95
j,5,1,6,1.5059710595665337,0.7408182206817189,87.75355875198967,204.8647534299986,877.5355875198967,5121.618835749965,582.7041508835365,6913.462294484236,95
j,8,2,7,1.9727756948013175,1.4093761793909836,87.75644809138711,204.87188812120866,877.5644809138712,5121.797203030216,444.8374355110111,3634.0881007676994,95
j,5,4,8,1.0094825902560707,2.6812801841426,87.75897756940213,204.87812847979143,877.5897756940213,5121.953211994785,869.3461226224885,1910.264075454183,95
j,4,6,9,0.6611955531723147,3.8257689097306864,87.75642302310685,204.87182634056623,877.56423023106845,5121.795658514156,1327.238554495187,1338.7624238063827,95
j,1,1,10,0.13533528248657858,0.6065306596989176,87.75646715333097,204.87193512868674,877.5646715333097,5121.798378217169,6484.374624335965,8444.417930595024,95
i,7,8,1,5.731115271534872,7.609835396005649,87.78313974078583,202.25389637558078,877.8313974078583,5056.347409389519,153.1693842850875,664.4489855908791,95
i,10,1,2,6.703200440062069,0.9048374180250999,87.76125600190167,204.85205213356565,877.6125600190167,5121.301303339142,130.92440959603624,5659.9132632212595,95
i,5,12,3,2.7440581596811047,10.32849571679677,87.7562882246596,204.87150213286688,877.562882246596,5121.787553321672,319.8047676761269,495.8890136336445,95
i,16,10,4,7.1892634257534604,8.187307530779785,87.756487687396,204.87187123565982,877.56487687396,5121.7967808914955,122.06603443272606,625.5776714916777,95
i,3,10,5,1.1036383239198488,7.788007830714167,87.75641992756188,204.87181864709294,877.5641992756188,5121.795466177324,795.1556051068696,657.6515557647623,95
i,5,1,6,1.5059710595665337,0.7408182206817189,87.75355875198967,204.8647534299986,877.5355875198967,5121.618835749965,582.7041508835365,6913.462294484236,95
i,9,2,7,2.219372649379666,1.4093761793730701,87.75643146895666,204.87184714895238,877.5643146895666,5121.796178723809,395.4109801861591,3634.0873740338984,95
i,4,5,8,0.8075860714815825,3.3516002301813947,87.74862473812732,204.8526016300847,877.4862473812732,5121.315040752118,1086.5544594787937,1528.0208524376856,95
i,1,6,9,0.16529888825604608,3.825768909730682,87.75664173564661,204.8723662341813,877.5664173564661,5121.809155854533,5308.967450507748,1338.7659518136152,95
i,11,2,10,1.4886880724820943,1.2130613192890765,87.75638965771986,204.87174409815367,877.5638965771986,5121.793602453842,589.4880954571186,4222.205028724769,95
j,5,7,1,4.09365376538991,6.6586059715049775,87.58927707471054,202.41272239643106,875.8927707471054,5060.318059910776,213.9635692086135,759.966587836259,95
j,0,1,2,0,0.904837418031675,0,248.74929240694368,0,6218.732310173592,NA,6872.762096533786,95
j,5,8,3,2.7440581803071433,6.885663811400362,87.7564086156113,204.87178514996853,877.564086156113,5121.794628749213,319.80520400550944,743.8345479878396,95
j,4,3,4,1.7973157961228377,2.4561922589144567,87.75641918931386,204.87158805198285,877.5641918931386,5121.789701299572,488.2637730031731,2085.2560228991224,95
j,1,7,5,0.36787944122969873,5.451605481499851,87.75654305130566,204.87212225963745,877.5654305130565,5121.803056490936,2385.470162669724,939.503614829043,95
j,1,4,6,0.3011942119414705,2.9632728827268813,87.75639580555581,204.8717592856535,877.5639580555581,5121.793982141337,2913.614947640795,1728.4246793458078,95
j,2,2,7,0.4931939181325808,1.4093761793276152,87.75645709800426,204.87191034581076,877.5645709800426,5121.797758645269,1779.3499447495924,3634.088495158741,95
j,6,0,8,1.21137911000468,0,97.99987075963331,0,979.9987075963331,0,808.9942277381249,NA,95
j,2,0,9,0.33059777643966926,0,97.99993662823508,0,979.9993662823508,0,2964.3253407095763,NA,95
j,14,2,10,1.8946939653039427,1.2130613194252635,87.75637262188287,204.87170210878082,877.5637262188287,5121.79255271952,463.1691145319354,4222.204162891102,95
i,5,8,1,4.093653765389904,7.609835396005704,87.50251792551425,202.96265713415528,875.0251792551426,5074.066428353882,213.7516334803659,666.7774221525459,95
i,1,10,2,0.6703200460139964,9.048374180358456,87.75454279552417,204.87826611694032,877.5454279552417,5121.956652923508,1309.1439427680766,566.0637536455857,95
i,7,1,3,3.841681452602328,0.8607079764250548,87.75641492950693,204.87177563178452,877.5641492950693,5121.794390794613,228.43230500035696,5950.676107438848,95
i,9,7,4,4.043960677267194,5.73111527154596,87.75517685787895,204.8687251237489,877.5517685787895,5121.718128093723,217.00304197117387,893.66866402464575,95
i,2,6,5,0.7357588708332228,4.672804698105187,87.75641419547196,204.8718041003542,877.5641419547196,5121.795102508855,1192.7333488496129,1096.0858485238496,95
i,7,9,6,2.1083594825261525,6.6673639861156895,87.75656556435263,204.87217772892117,877.5656556435263,5121.804443223029,416.23151218598736,768.1903153763349,95
i,5,2,7,1.2329848196476076,1.4093761794371336,87.75620310224117,204.87128421084992,877.5620310224117,5121.782105271248,711.7379038561259,3634.077388278797,95
i,12,8,8,2.422758216639934,5.3625603682850835,87.75972900397946,204.8799800842424,877.5972900397946,5121.9995021060595,362.2306526554324,955.1406698185192,95
i,1,4,9,0.16529888825518124,2.5505126064871058,87.75663971776379,204.87236055178556,877.5663971776379,5121.809013794639,5308.967328460728,2008.1488720218692,95
i,6,11,10,0.8120116994242882,6.671837256838964,87.75517139099932,204.86874161098714,877.5517139099932,5121.718540274678,1080.713140626142,767.6623908990979,95
j,8,1,1,6.549846024623845,0.9512294245007119,90.27116286695745,177.81560465768646,902.7116286695746,4445.390116442161,137.8218091350349,4673.310141531302,95
j,6,0,2,4.02192021011008,0,97.99993861527575,0,979.9993861527576,0,243.66455199416671,NA,95
j,6,3,3,3.292869816533402,2.582123929275172,87.75641170592033,204.87178852928798,877.5641170592032,5121.7947132322,266.50434604276785,1983.55882735262,95
j,9,4,4,4.043960660669731,3.274923012308783,87.75757371168073,204.87564892282646,877.5757371168073,5121.891223070661,217.0089698576518,1563.9730167152193,95
j,7,2,5,2.5751560883935554,1.5576015661429106,87.75640442402054,204.8717801420561,877.5640442402055,5121.794503551403,340.7809135125674,3288.257160805574,95
j,8,1,6,2.4095536953061205,0.7408182206817167,87.75504746290763,204.86842853049237,877.5504746290762,5121.71071326231,364.19627267015034,6913.586316153513,95
j,4,5,7,0.9863878561157553,3.5234404485936204,87.75645002483277,204.87189289742258,877.5645002483277,5121.797322435565,889.674882762692,1453.635274148007,95
j,6,4,8,1.211379108550733,2.681280184142614,87.75666928925318,204.87243341894944,877.5666928925318,5121.810835473736,724.4360470624536,1910.2109752515564,95
j,4,3,9,0.6611955528700096,1.912884454865295,87.75640367635228,204.87177865293623,877.5640367635228,5121.794466323406,1327.2382624994016,2677.524224370406,95
j,10,4,10,1.3533528327145212,2.4261226388505652,87.7565995688971,204.8722617673876,877.565995688971,5121.80654418469,648.4384370990462,2111.1078484520763,95
i,10,4,1,8.187307530779826,3.8049176980028503,88.54351242936525,197.45649533116455,885.4351242936525,4936.412383279114,108.1472902984159,1297.3769145835058,95
i,8,7,2,5.3625602821361245,6.333861925856968,87.75689876541034,204.8698086948676,877.5689876541035,5121.74521737169,163.6473888372836,808.6291234835721,95
i,11,3,3,6.0369277080623345,2.582123928796199,87.75641489587578,204.8717579155845,877.5641489587578,5121.793947889612,145.36601917342298,1983.5585313201534,95
i,7,6,4,3.1453027489727234,4.912384518467895,87.75523965237132,204.86888312718298,877.5523965237131,5121.722078179575,279.00411075224076,1042.6142454697276,95
i,10,3,5,3.678794413176104,2.3364023492142554,87.7565070893955,204.87203509088926,877.565070893955,5121.800877272231,238.54691845536027,2192.1741685436673,95
i,4,5,6,1.2047768476500063,3.704091103408587,87.75625016556484,204.87139980179464,877.5625016556484,5121.784995044866,728.4025281257602,1382.7373172143864,95
i,5,1,7,1.2329848197020692,0.704688089718712,87.75635101697861,204.8716487924377,877.5635101697861,5121.7912198109425,711.7391034723648,7268.167710703598,95
i,7,3,8,1.4132756258963621,2.010960138106901,87.75643691801322,204.87186059257073,877.5643691801322,5121.796514814268,620.9435393209601,2546.9408456976576,95
i,4,6,9,0.6611955531723147,3.8257689097306864,87.75642302310685,204.87182634056623,877.56423023106845,5121.795658514156,1327.238554495187,1338.7624238063827,95
