focal,plants.i,plants.j,seeds.i,seeds.j,time,biomass,fecundity,sim
i,8,12,NA,NA,5,87.75642,282,14
i,8,12,NA,NA,5,87.75642,296,14
i,8,12,NA,NA,5,87.75642,325,14
i,8,12,NA,NA,5,87.75642,311,14
i,8,12,NA,NA,5,87.75642,273,14
i,8,12,NA,NA,5,87.75642,284,14
i,0,1,NA,NA,6,0,NA,14
i,0,1,NA,NA,6,0,NA,14
i,0,1,NA,NA,6,0,NA,14
i,0,1,NA,NA,6,0,NA,14
i,0,1,NA,NA,6,0,NA,14
i,0,1,NA,NA,6,0,NA,14
i,0,1,NA,NA,6,0,NA,14
i,0,1,NA,NA,6,0,NA,14
i,0,1,NA,NA,6,0,NA,14
i,0,1,NA,NA,6,0,NA,14
i,11,2,NA,NA,7,87.75657,298,14
i,11,2,NA,NA,7,87.75657,343,14
i,11,2,NA,NA,7,87.75657,310,14
i,11,2,NA,NA,7,87.75657,310,14
i,11,2,NA,NA,7,87.75657,290,14
i,11,2,NA,NA,7,87.75657,322,14
i,11,2,NA,NA,7,87.75657,276,14
i,11,2,NA,NA,7,87.75657,375,14
i,11,2,NA,NA,7,87.75657,349,14
i,11,2,NA,NA,7,87.75657,337,14
i,8,7,NA,NA,8,87.75667,568,14
i,8,7,NA,NA,8,87.75667,554,14
i,8,7,NA,NA,8,87.75667,554,14
i,8,7,NA,NA,8,87.75667,542,14
i,8,7,NA,NA,8,87.75667,537,14
i,8,7,NA,NA,8,87.75667,530,14
i,8,7,NA,NA,8,87.75667,528,14
i,8,7,NA,NA,8,87.75667,545,14
i,8,7,NA,NA,8,87.75667,547,14
i,8,7,NA,NA,8,87.75667,514,14
i,2,2,NA,NA,9,87.75649,2748,14
i,2,2,NA,NA,9,87.75649,2553,14
i,2,2,NA,NA,9,87.75649,2621,14
i,2,2,NA,NA,9,87.75649,2652,14
i,2,2,NA,NA,9,87.75649,2602,14
i,2,2,NA,NA,9,87.75649,2662,14
i,2,2,NA,NA,9,87.75649,2718,14
i,2,2,NA,NA,9,87.75649,2669,14
i,2,2,NA,NA,9,87.75649,2694,14
i,2,2,NA,NA,9,87.75649,2691,14
i,3,9,NA,NA,10,87.75652,2115,14
i,3,9,NA,NA,10,87.75652,2180,14
i,3,9,NA,NA,10,87.75652,2163,14
i,3,9,NA,NA,10,87.75652,2162,14
i,3,9,NA,NA,10,87.75652,2284,14
i,3,9,NA,NA,10,87.75652,2140,14
i,3,9,NA,NA,10,87.75652,2158,14
i,3,9,NA,NA,10,87.75652,2115,14
i,3,9,NA,NA,10,87.75652,2123,14
i,3,9,NA,NA,10,87.75652,2146,14
j,3,6,NA,NA,1,203.0557,853,14
j,3,6,NA,NA,1,203.0557,921,14
j,3,6,NA,NA,1,203.0557,873,14
j,3,6,NA,NA,1,203.0557,862,14
j,3,6,NA,NA,1,203.0557,847,14
j,3,6,NA,NA,1,203.0557,876,14
j,3,6,NA,NA,1,203.0557,882,14
j,3,6,NA,NA,1,203.0557,885,14
j,3,6,NA,NA,1,203.0557,922,14
j,3,6,NA,NA,1,203.0557,865,14
j,2,6,NA,NA,2,204.8731,1007,14
j,2,6,NA,NA,2,204.8731,892,14
j,2,6,NA,NA,2,204.8731,901,14
j,2,6,NA,NA,2,204.8731,843,14
j,2,6,NA,NA,2,204.8731,973,14
j,2,6,NA,NA,2,204.8731,945,14
j,2,6,NA,NA,2,204.8731,977,14
j,2,6,NA,NA,2,204.8731,988,14
j,2,6,NA,NA,2,204.8731,1026,14
j,2,6,NA,NA,2,204.8731,924,14
j,5,1,NA,NA,3,204.8718,5926,14
j,5,1,NA,NA,3,204.8718,5929,14
j,5,1,NA,NA,3,204.8718,5986,14
j,5,1,NA,NA,3,204.8718,5868,14
j,5,1,NA,NA,3,204.8718,5973,14
j,5,1,NA,NA,3,204.8718,6008,14
j,5,1,NA,NA,3,204.8718,5800,14
j,5,1,NA,NA,3,204.8718,5881,14
j,5,1,NA,NA,3,204.8718,5875,14
j,5,1,NA,NA,3,204.8718,6002,14
j,8,3,NA,NA,4,204.8752,2111,14
j,8,3,NA,NA,4,204.8752,2141,14
j,8,3,NA,NA,4,204.8752,2071,14
j,8,3,NA,NA,4,204.8752,2110,14
j,8,3,NA,NA,4,204.8752,2107,14
j,8,3,NA,NA,4,204.8752,2117,14
j,8,3,NA,NA,4,204.8752,1998,14
j,8,3,NA,NA,4,204.8752,2127,14
j,8,3,NA,NA,4,204.8752,1930,14
j,8,3,NA,NA,4,204.8752,2059,14
j,6,8,NA,NA,5,204.8718,788,14
j,6,8,NA,NA,5,204.8718,829,14
j,6,8,NA,NA,5,204.8718,845,14
j,6,8,NA,NA,5,204.8718,823,14
j,6,8,NA,NA,5,204.8718,804,14
j,6,8,NA,NA,5,204.8718,818,14
j,6,8,NA,NA,5,204.8718,851,14
j,6,8,NA,NA,5,204.8718,843,14
j,6,8,NA,NA,5,204.8718,839,14
j,6,8,NA,NA,5,204.8718,763,14
j,2,8,NA,NA,6,204.8723,864,14
j,2,8,NA,NA,6,204.8723,872,14
j,2,8,NA,NA,6,204.8723,876,14
j,2,8,NA,NA,6,204.8723,882,14
j,2,8,NA,NA,6,204.8723,870,14
j,2,8,NA,NA,6,204.8723,901,14
j,2,8,NA,NA,6,204.8723,857,14
j,2,8,NA,NA,6,204.8723,875,14
j,2,8,NA,NA,6,204.8723,824,14
j,2,8,NA,NA,6,204.8723,890,14
j,5,0,NA,NA,7,0,NA,14
j,5,0,NA,NA,7,0,NA,14
j,5,0,NA,NA,7,0,NA,14
j,5,0,NA,NA,7,0,NA,14
j,5,0,NA,NA,7,0,NA,14
j,5,0,NA,NA,7,0,NA,14
j,5,0,NA,NA,7,0,NA,14
j,5,0,NA,NA,7,0,NA,14
j,5,0,NA,NA,7,0,NA,14
j,5,0,NA,NA,7,0,NA,14
j,3,2,NA,NA,8,204.9562,3841,14
j,3,2,NA,NA,8,204.9562,3734,14
j,3,2,NA,NA,8,204.9562,3916,14
j,3,2,NA,NA,8,204.9562,3746,14
j,3,2,NA,NA,8,204.9562,3874,14
j,3,2,NA,NA,8,204.9562,3858,14
j,3,2,NA,NA,8,204.9562,3806,14
j,3,2,NA,NA,8,204.9562,3706,14
j,3,2,NA,NA,8,204.9562,3867,14
j,3,2,NA,NA,8,204.9562,3761,14
j,11,5,NA,NA,9,204.8721,1579,14
j,11,5,NA,NA,9,204.8721,1612,14
j,11,5,NA,NA,9,204.8721,1708,14
j,11,5,NA,NA,9,204.8721,1601,14
j,11,5,NA,NA,9,204.8721,1568,14
j,11,5,NA,NA,9,204.8721,1667,14
j,11,5,NA,NA,9,204.8721,1646,14
j,11,5,NA,NA,9,204.8721,1639,14
j,11,5,NA,NA,9,204.8721,1637,14
j,11,5,NA,NA,9,204.8721,1678,14
j,4,3,NA,NA,10,204.8714,2790,14
j,4,3,NA,NA,10,204.8714,2712,14
j,4,3,NA,NA,10,204.8714,2805,14
j,4,3,NA,NA,10,204.8714,2806,14
j,4,3,NA,NA,10,204.8714,2897,14
j,4,3,NA,NA,10,204.8714,2709,14
j,4,3,NA,NA,10,204.8714,2788,14
j,4,3,NA,NA,10,204.8714,2784,14
j,4,3,NA,NA,10,204.8714,2839,14
j,4,3,NA,NA,10,204.8714,2914,14
i,2,2,NA,NA,1,87.54265,561,14
i,2,2,NA,NA,1,87.54265,505,14
i,2,2,NA,NA,1,87.54265,491,14
i,2,2,NA,NA,1,87.54265,504,14
i,2,2,NA,NA,1,87.54265,505,14
i,2,2,NA,NA,1,87.54265,516,14
i,2,2,NA,NA,1,87.54265,509,14
i,2,2,NA,NA,1,87.54265,507,14
i,2,2,NA,NA,1,87.54265,545,14
i,2,2,NA,NA,1,87.54265,512,14
i,6,10,NA,NA,2,87.75639,205,14
i,6,10,NA,NA,2,87.75639,200,14
i,6,10,NA,NA,2,87.75639,210,14
i,6,10,NA,NA,2,87.75639,228,14
i,6,10,NA,NA,2,87.75639,210,14
i,6,10,NA,NA,2,87.75639,199,14
i,6,10,NA,NA,2,87.75639,232,14
i,6,10,NA,NA,2,87.75639,200,14
i,6,10,NA,NA,2,87.75639,212,14
i,6,10,NA,NA,2,87.75639,213,14
i,4,0,NA,NA,3,98,456,14
i,4,0,NA,NA,3,98,481,14
i,4,0,NA,NA,3,98,436,14
i,4,0,NA,NA,3,98,429,14
i,4,0,NA,NA,3,98,421,14
i,4,0,NA,NA,3,98,447,14
i,4,0,NA,NA,3,98,485,14
i,4,0,NA,NA,3,98,452,14
i,4,0,NA,NA,3,98,445,14
i,4,0,NA,NA,3,98,435,14
i,4,11,NA,NA,4,87.75683,478,14
i,4,11,NA,NA,4,87.75683,504,14
i,4,11,NA,NA,4,87.75683,508,14
i,4,11,NA,NA,4,87.75683,503,14
i,4,11,NA,NA,4,87.75683,462,14
i,4,11,NA,NA,4,87.75683,480,14
i,4,11,NA,NA,4,87.75683,500,14
i,4,11,NA,NA,4,87.75683,489,14
i,4,11,NA,NA,4,87.75683,461,14
i,4,11,NA,NA,4,87.75683,471,14
i,2,8,NA,NA,5,87.75669,1155,14
i,2,8,NA,NA,5,87.75669,1172,14
i,2,8,NA,NA,5,87.75669,1203,14
i,2,8,NA,NA,5,87.75669,1182,14
i,2,8,NA,NA,5,87.75669,1202,14
i,2,8,NA,NA,5,87.75669,1145,14
i,2,8,NA,NA,5,87.75669,1140,14
i,2,8,NA,NA,5,87.75669,1243,14
i,2,8,NA,NA,5,87.75669,1209,14
i,2,8,NA,NA,5,87.75669,1217,14
i,7,6,NA,NA,6,87.7562,407,14
i,7,6,NA,NA,6,87.7562,440,14
i,7,6,NA,NA,6,87.7562,416,14
i,7,6,NA,NA,6,87.7562,413,14
i,7,6,NA,NA,6,87.7562,432,14
i,7,6,NA,NA,6,87.7562,410,14
i,7,6,NA,NA,6,87.7562,415,14
i,7,6,NA,NA,6,87.7562,408,14
i,7,6,NA,NA,6,87.7562,408,14
i,7,6,NA,NA,6,87.7562,431,14
i,0,1,NA,NA,7,0,NA,14
i,0,1,NA,NA,7,0,NA,14
i,0,1,NA,NA,7,0,NA,14
i,0,1,NA,NA,7,0,NA,14
i,0,1,NA,NA,7,0,NA,14
i,0,1,NA,NA,7,0,NA,14
i,0,1,NA,NA,7,0,NA,14
i,0,1,NA,NA,7,0,NA,14
i,0,1,NA,NA,7,0,NA,14
i,0,1,NA,NA,7,0,NA,14
i,7,1,NA,NA,8,87.75683,619,14
i,7,1,NA,NA,8,87.75683,623,14
i,7,1,NA,NA,8,87.75683,640,14
i,7,1,NA,NA,8,87.75683,586,14
i,7,1,NA,NA,8,87.75683,619,14
i,7,1,NA,NA,8,87.75683,667,14
i,7,1,NA,NA,8,87.75683,661,14
i,7,1,NA,NA,8,87.75683,644,14
i,7,1,NA,NA,8,87.75683,630,14
i,7,1,NA,NA,8,87.75683,613,14
i,7,11,NA,NA,9,87.75632,751,14
i,7,11,NA,NA,9,87.75632,810,14
i,7,11,NA,NA,9,87.75632,727,14
i,7,11,NA,NA,9,87.75632,715,14
i,7,11,NA,NA,9,87.75632,742,14
i,7,11,NA,NA,9,87.75632,734,14
i,7,11,NA,NA,9,87.75632,759,14
i,7,11,NA,NA,9,87.75632,805,14
i,7,11,NA,NA,9,87.75632,709,14
i,7,11,NA,NA,9,87.75632,720,14
i,4,0,NA,NA,10,97.99983,1767,14
i,4,0,NA,NA,10,97.99983,1797,14
i,4,0,NA,NA,10,97.99983,1767,14
i,4,0,NA,NA,10,97.99983,1812,14
i,4,0,NA,NA,10,97.99983,1800,14
i,4,0,NA,NA,10,97.99983,1806,14
i,4,0,NA,NA,10,97.99983,1787,14
i,4,0,NA,NA,10,97.99983,1922,14
i,4,0,NA,NA,10,97.99983,1844,14
i,4,0,NA,NA,10,97.99983,1861,14
j,5,10,NA,NA,1,203.7491,512,14
j,5,10,NA,NA,1,203.7491,531,14
j,5,10,NA,NA,1,203.7491,573,14
j,5,10,NA,NA,1,203.7491,513,14
j,5,10,NA,NA,1,203.7491,544,14
j,5,10,NA,NA,1,203.7491,527,14
j,5,10,NA,NA,1,203.7491,492,14
j,5,10,NA,NA,1,203.7491,521,14
j,5,10,NA,NA,1,203.7491,554,14
j,5,10,NA,NA,1,203.7491,533,14
j,13,5,NA,NA,2,204.8676,1124,14
j,13,5,NA,NA,2,204.8676,1149,14
j,13,5,NA,NA,2,204.8676,1086,14
j,13,5,NA,NA,2,204.8676,1221,14
j,13,5,NA,NA,2,204.8676,1116,14
j,13,5,NA,NA,2,204.8676,1062,14
j,13,5,NA,NA,2,204.8676,1109,14
j,13,5,NA,NA,2,204.8676,1165,14
j,13,5,NA,NA,2,204.8676,1129,14
j,13,5,NA,NA,2,204.8676,1124,14
j,1,6,NA,NA,3,204.8718,1024,14
j,1,6,NA,NA,3,204.8718,973,14
j,1,6,NA,NA,3,204.8718,980,14
j,1,6,NA,NA,3,204.8718,1026,14
j,1,6,NA,NA,3,204.8718,954,14
j,1,6,NA,NA,3,204.8718,1018,14
j,1,6,NA,NA,3,204.8718,1035,14
j,1,6,NA,NA,3,204.8718,905,14
j,1,6,NA,NA,3,204.8718,1050,14
j,1,6,NA,NA,3,204.8718,985,14
j,3,2,NA,NA,4,204.8737,3108,14
j,3,2,NA,NA,4,204.8737,3072,14
j,3,2,NA,NA,4,204.8737,3082,14
j,3,2,NA,NA,4,204.8737,3241,14
j,3,2,NA,NA,4,204.8737,3206,14
j,3,2,NA,NA,4,204.8737,3104,14
j,3,2,NA,NA,4,204.8737,3083,14
j,3,2,NA,NA,4,204.8737,3112,14
j,3,2,NA,NA,4,204.8737,3087,14
j,3,2,NA,NA,4,204.8737,3121,14
j,4,0,NA,NA,5,0,NA,14
j,4,0,NA,NA,5,0,NA,14
j,4,0,NA,NA,5,0,NA,14
j,4,0,NA,NA,5,0,NA,14
j,4,0,NA,NA,5,0,NA,14
j,4,0,NA,NA,5,0,NA,14
j,4,0,NA,NA,5,0,NA,14
j,4,0,NA,NA,5,0,NA,14
j,4,0,NA,NA,5,0,NA,14
j,4,0,NA,NA,5,0,NA,14
j,7,3,NA,NA,6,204.8717,2340,14
j,7,3,NA,NA,6,204.8717,2261,14
j,7,3,NA,NA,6,204.8717,2315,14
j,7,3,NA,NA,6,204.8717,2365,14
j,7,3,NA,NA,6,204.8717,2308,14
j,7,3,NA,NA,6,204.8717,2280,14
j,7,3,NA,NA,6,204.8717,2282,14
j,7,3,NA,NA,6,204.8717,2391,14
j,7,3,NA,NA,6,204.8717,2393,14
j,7,3,NA,NA,6,204.8717,2368,14
j,0,4,NA,NA,7,248.75,2174,14
j,0,4,NA,NA,7,248.75,2166,14
j,0,4,NA,NA,7,248.75,2199,14
j,0,4,NA,NA,7,248.75,2207,14
j,0,4,NA,NA,7,248.75,2269,14
j,0,4,NA,NA,7,248.75,2135,14
j,0,4,NA,NA,7,248.75,2200,14
j,0,4,NA,NA,7,248.75,2177,14
j,0,4,NA,NA,7,248.75,2274,14
j,0,4,NA,NA,7,248.75,2281,14
j,2,4,NA,NA,8,204.8718,1863,14
j,2,4,NA,NA,8,204.8718,1929,14
j,2,4,NA,NA,8,204.8718,1923,14
j,2,4,NA,NA,8,204.8718,1919,14
j,2,4,NA,NA,8,204.8718,1939,14
j,2,4,NA,NA,8,204.8718,1874,14
j,2,4,NA,NA,8,204.8718,1902,14
j,2,4,NA,NA,8,204.8718,1902,14
j,2,4,NA,NA,8,204.8718,1922,14
j,2,4,NA,NA,8,204.8718,1817,14
j,10,1,NA,NA,9,204.8688,8093,14
j,10,1,NA,NA,9,204.8688,8044,14
j,10,1,NA,NA,9,204.8688,8066,14
j,10,1,NA,NA,9,204.8688,7995,14
j,10,1,NA,NA,9,204.8688,7909,14
j,10,1,NA,NA,9,204.8688,8023,14
j,10,1,NA,NA,9,204.8688,7981,14
j,10,1,NA,NA,9,204.8688,8066,14
j,10,1,NA,NA,9,204.8688,8041,14
j,10,1,NA,NA,9,204.8688,7942,14
j,3,4,NA,NA,10,204.8718,2106,14
j,3,4,NA,NA,10,204.8718,2060,14
j,3,4,NA,NA,10,204.8718,2151,14
j,3,4,NA,NA,10,204.8718,2136,14
j,3,4,NA,NA,10,204.8718,2159,14
j,3,4,NA,NA,10,204.8718,2125,14
j,3,4,NA,NA,10,204.8718,2060,14
j,3,4,NA,NA,10,204.8718,2125,14
j,3,4,NA,NA,10,204.8718,2105,14
j,3,4,NA,NA,10,204.8718,2138,14
i,3,3,NA,NA,1,87.72657,328,14
i,3,3,NA,NA,1,87.72657,347,14
i,3,3,NA,NA,1,87.72657,372,14
i,3,3,NA,NA,1,87.72657,359,14
i,3,3,NA,NA,1,87.72657,367,14
i,3,3,NA,NA,1,87.72657,348,14
i,3,3,NA,NA,1,87.72657,389,14
i,3,3,NA,NA,1,87.72657,345,14
i,3,3,NA,NA,1,87.72657,354,14
i,3,3,NA,NA,1,87.72657,320,14
i,1,3,NA,NA,2,87.75561,1299,14
i,1,3,NA,NA,2,87.75561,1241,14
i,1,3,NA,NA,2,87.75561,1344,14
i,1,3,NA,NA,2,87.75561,1256,14
i,1,3,NA,NA,2,87.75561,1359,14
i,1,3,NA,NA,2,87.75561,1280,14
i,1,3,NA,NA,2,87.75561,1276,14
i,1,3,NA,NA,2,87.75561,1315,14
i,1,3,NA,NA,2,87.75561,1297,14
i,1,3,NA,NA,2,87.75561,1278,14
i,4,7,NA,NA,3,87.75652,413,14
i,4,7,NA,NA,3,87.75652,372,14
i,4,7,NA,NA,3,87.75652,413,14
i,4,7,NA,NA,3,87.75652,381,14
i,4,7,NA,NA,3,87.75652,426,14
i,4,7,NA,NA,3,87.75652,433,14
i,4,7,NA,NA,3,87.75652,411,14
i,4,7,NA,NA,3,87.75652,409,14
i,4,7,NA,NA,3,87.75652,381,14
i,4,7,NA,NA,3,87.75652,413,14
i,2,7,NA,NA,4,87.75662,950,14
i,2,7,NA,NA,4,87.75662,999,14
i,2,7,NA,NA,4,87.75662,957,14
i,2,7,NA,NA,4,87.75662,995,14
i,2,7,NA,NA,4,87.75662,1003,14
i,2,7,NA,NA,4,87.75662,973,14
i,2,7,NA,NA,4,87.75662,961,14
i,2,7,NA,NA,4,87.75662,975,14
i,2,7,NA,NA,4,87.75662,1006,14
i,2,7,NA,NA,4,87.75662,997,14
i,0,10,NA,NA,5,0,NA,14
i,0,10,NA,NA,5,0,NA,14
i,0,10,NA,NA,5,0,NA,14
i,0,10,NA,NA,5,0,NA,14
i,0,10,NA,NA,5,0,NA,14
i,0,10,NA,NA,5,0,NA,14
i,0,10,NA,NA,5,0,NA,14
i,0,10,NA,NA,5,0,NA,14
i,0,10,NA,NA,5,0,NA,14
i,0,10,NA,NA,5,0,NA,14
i,1,6,NA,NA,6,87.75705,2831,14
i,1,6,NA,NA,6,87.75705,2885,14
i,1,6,NA,NA,6,87.75705,2934,14
i,1,6,NA,NA,6,87.75705,2901,14
i,1,6,NA,NA,6,87.75705,2884,14
i,1,6,NA,NA,6,87.75705,2954,14
i,1,6,NA,NA,6,87.75705,2933,14
i,1,6,NA,NA,6,87.75705,2914,14
i,1,6,NA,NA,6,87.75705,2875,14
i,1,6,NA,NA,6,87.75705,2793,14
i,4,9,NA,NA,7,87.75637,898,14
i,4,9,NA,NA,7,87.75637,874,14
i,4,9,NA,NA,7,87.75637,872,14
i,4,9,NA,NA,7,87.75637,904,14
i,4,9,NA,NA,7,87.75637,879,14
i,4,9,NA,NA,7,87.75637,872,14
i,4,9,NA,NA,7,87.75637,880,14
i,4,9,NA,NA,7,87.75637,927,14
i,4,9,NA,NA,7,87.75637,933,14
i,4,9,NA,NA,7,87.75637,913,14
i,0,4,NA,NA,8,0,NA,14
i,0,4,NA,NA,8,0,NA,14
i,0,4,NA,NA,8,0,NA,14
i,0,4,NA,NA,8,0,NA,14
i,0,4,NA,NA,8,0,NA,14
i,0,4,NA,NA,8,0,NA,14
i,0,4,NA,NA,8,0,NA,14
i,0,4,NA,NA,8,0,NA,14
i,0,4,NA,NA,8,0,NA,14
i,0,4,NA,NA,8,0,NA,14
i,13,2,NA,NA,9,87.75641,393,14
i,13,2,NA,NA,9,87.75641,429,14
i,13,2,NA,NA,9,87.75641,385,14
i,13,2,NA,NA,9,87.75641,418,14
i,13,2,NA,NA,9,87.75641,418,14
i,13,2,NA,NA,9,87.75641,404,14
i,13,2,NA,NA,9,87.75641,412,14
i,13,2,NA,NA,9,87.75641,401,14
i,13,2,NA,NA,9,87.75641,429,14
i,13,2,NA,NA,9,87.75641,402,14
i,5,4,NA,NA,10,87.75718,1290,14
i,5,4,NA,NA,10,87.75718,1252,14
i,5,4,NA,NA,10,87.75718,1262,14
i,5,4,NA,NA,10,87.75718,1289,14
i,5,4,NA,NA,10,87.75718,1262,14
i,5,4,NA,NA,10,87.75718,1277,14
i,5,4,NA,NA,10,87.75718,1279,14
i,5,4,NA,NA,10,87.75718,1283,14
i,5,4,NA,NA,10,87.75718,1281,14
i,5,4,NA,NA,10,87.75718,1280,14
j,8,1,NA,NA,1,177.8156,4579,14
j,8,1,NA,NA,1,177.8156,4588,14
j,8,1,NA,NA,1,177.8156,4513,14
j,8,1,NA,NA,1,177.8156,4650,14
j,8,1,NA,NA,1,177.8156,4675,14
j,8,1,NA,NA,1,177.8156,4682,14
j,8,1,NA,NA,1,177.8156,4565,14
j,8,1,NA,NA,1,177.8156,4701,14
j,8,1,NA,NA,1,177.8156,4606,14
j,8,1,NA,NA,1,177.8156,4689,14
j,4,6,NA,NA,2,204.8707,974,14
j,4,6,NA,NA,2,204.8707,997,14
j,4,6,NA,NA,2,204.8707,972,14
j,4,6,NA,NA,2,204.8707,943,14
j,4,6,NA,NA,2,204.8707,921,14
j,4,6,NA,NA,2,204.8707,924,14
j,4,6,NA,NA,2,204.8707,991,14
j,4,6,NA,NA,2,204.8707,942,14
j,4,6,NA,NA,2,204.8707,962,14
j,4,6,NA,NA,2,204.8707,938,14
j,6,5,NA,NA,3,204.8718,1178,14
j,6,5,NA,NA,3,204.8718,1208,14
j,6,5,NA,NA,3,204.8718,1204,14
j,6,5,NA,NA,3,204.8718,1235,14
j,6,5,NA,NA,3,204.8718,1220,14
j,6,5,NA,NA,3,204.8718,1169,14
j,6,5,NA,NA,3,204.8718,1172,14
j,6,5,NA,NA,3,204.8718,1277,14
j,6,5,NA,NA,3,204.8718,1189,14
j,6,5,NA,NA,3,204.8718,1177,14
j,6,9,NA,NA,4,204.8733,666,14
j,6,9,NA,NA,4,204.8733,694,14
j,6,9,NA,NA,4,204.8733,675,14
j,6,9,NA,NA,4,204.8733,698,14
j,6,9,NA,NA,4,204.8733,679,14
j,6,9,NA,NA,4,204.8733,708,14
j,6,9,NA,NA,4,204.8733,682,14
j,6,9,NA,NA,4,204.8733,713,14
j,6,9,NA,NA,4,204.8733,664,14
j,6,9,NA,NA,4,204.8733,678,14
j,5,5,NA,NA,5,204.8734,1297,14
j,5,5,NA,NA,5,204.8734,1321,14
j,5,5,NA,NA,5,204.8734,1349,14
j,5,5,NA,NA,5,204.8734,1357,14
j,5,5,NA,NA,5,204.8734,1323,14
j,5,5,NA,NA,5,204.8734,1253,14
j,5,5,NA,NA,5,204.8734,1281,14
j,5,5,NA,NA,5,204.8734,1392,14
j,5,5,NA,NA,5,204.8734,1290,14
j,5,5,NA,NA,5,204.8734,1388,14
j,10,3,NA,NA,6,204.8752,2353,14
j,10,3,NA,NA,6,204.8752,2319,14
j,10,3,NA,NA,6,204.8752,2388,14
j,10,3,NA,NA,6,204.8752,2341,14
j,10,3,NA,NA,6,204.8752,2273,14
j,10,3,NA,NA,6,204.8752,2372,14
j,10,3,NA,NA,6,204.8752,2301,14
j,10,3,NA,NA,6,204.8752,2393,14
j,10,3,NA,NA,6,204.8752,2255,14
j,10,3,NA,NA,6,204.8752,2205,14
j,1,0,NA,NA,7,0,NA,14
j,1,0,NA,NA,7,0,NA,14
j,1,0,NA,NA,7,0,NA,14
j,1,0,NA,NA,7,0,NA,14
j,1,0,NA,NA,7,0,NA,14
j,1,0,NA,NA,7,0,NA,14
j,1,0,NA,NA,7,0,NA,14
j,1,0,NA,NA,7,0,NA,14
j,1,0,NA,NA,7,0,NA,14
j,1,0,NA,NA,7,0,NA,14
j,7,6,NA,NA,8,204.8711,1249,14
j,7,6,NA,NA,8,204.8711,1292,14
j,7,6,NA,NA,8,204.8711,1242,14
j,7,6,NA,NA,8,204.8711,1364,14
j,7,6,NA,NA,8,204.8711,1298,14
j,7,6,NA,NA,8,204.8711,1382,14
j,7,6,NA,NA,8,204.8711,1256,14
j,7,6,NA,NA,8,204.8711,1274,14
j,7,6,NA,NA,8,204.8711,1263,14
j,7,6,NA,NA,8,204.8711,1243,14
j,4,4,NA,NA,9,204.872,1969,14
j,4,4,NA,NA,9,204.872,1941,14
j,4,4,NA,NA,9,204.872,2092,14
j,4,4,NA,NA,9,204.872,1969,14
j,4,4,NA,NA,9,204.872,2004,14
j,4,4,NA,NA,9,204.872,2007,14
j,4,4,NA,NA,9,204.872,1990,14
j,4,4,NA,NA,9,204.872,1986,14
j,4,4,NA,NA,9,204.872,2048,14
j,4,4,NA,NA,9,204.872,1985,14
j,1,3,NA,NA,10,204.8718,2823,14
j,1,3,NA,NA,10,204.8718,2779,14
j,1,3,NA,NA,10,204.8718,2786,14
j,1,3,NA,NA,10,204.8718,2844,14
j,1,3,NA,NA,10,204.8718,2867,14
j,1,3,NA,NA,10,204.8718,2893,14
j,1,3,NA,NA,10,204.8718,2918,14
j,1,3,NA,NA,10,204.8718,2781,14
j,1,3,NA,NA,10,204.8718,2782,14
j,1,3,NA,NA,10,204.8718,2785,14
i,1,8,NA,NA,1,84.19392,1045,14
i,1,8,NA,NA,1,84.19392,1042,14
i,1,8,NA,NA,1,84.19392,1021,14
i,1,8,NA,NA,1,84.19392,1047,14
i,1,8,NA,NA,1,84.19392,1059,14
i,1,8,NA,NA,1,84.19392,1027,14
i,1,8,NA,NA,1,84.19392,1035,14
i,1,8,NA,NA,1,84.19392,975,14
i,1,8,NA,NA,1,84.19392,994,14
i,1,8,NA,NA,1,84.19392,1009,14
i,10,10,NA,NA,2,87.75675,117,14
i,10,10,NA,NA,2,87.75675,145,14
i,10,10,NA,NA,2,87.75675,120,14
i,10,10,NA,NA,2,87.75675,129,14
i,10,10,NA,NA,2,87.75675,128,14
i,10,10,NA,NA,2,87.75675,116,14
i,10,10,NA,NA,2,87.75675,130,14
i,10,10,NA,NA,2,87.75675,122,14
i,10,10,NA,NA,2,87.75675,124,14
i,10,10,NA,NA,2,87.75675,112,14
i,6,2,NA,NA,3,87.75641,256,14
i,6,2,NA,NA,3,87.75641,251,14
i,6,2,NA,NA,3,87.75641,282,14
i,6,2,NA,NA,3,87.75641,265,14
i,6,2,NA,NA,3,87.75641,241,14
i,6,2,NA,NA,3,87.75641,258,14
i,6,2,NA,NA,3,87.75641,250,14
i,6,2,NA,NA,3,87.75641,288,14
i,6,2,NA,NA,3,87.75641,280,14
i,6,2,NA,NA,3,87.75641,315,14
i,1,4,NA,NA,4,87.75865,1920,14
i,1,4,NA,NA,4,87.75865,1918,14
i,1,4,NA,NA,4,87.75865,1986,14
i,1,4,NA,NA,4,87.75865,2011,14
i,1,4,NA,NA,4,87.75865,2002,14
i,1,4,NA,NA,4,87.75865,1881,14
i,1,4,NA,NA,4,87.75865,1993,14
i,1,4,NA,NA,4,87.75865,2021,14
i,1,4,NA,NA,4,87.75865,1923,14
i,1,4,NA,NA,4,87.75865,1919,14
i,1,6,NA,NA,5,87.75649,2414,14
i,1,6,NA,NA,5,87.75649,2412,14
i,1,6,NA,NA,5,87.75649,2474,14
i,1,6,NA,NA,5,87.75649,2387,14
i,1,6,NA,NA,5,87.75649,2370,14
i,1,6,NA,NA,5,87.75649,2481,14
